District Name,Serial No:,BLOCK NAME,VILLAGE NAME,SHG NAME,FORMATION DATE,TOTAL COUNT MEMBER
BEGUSARAI,12129,Teghra,Phulwaria,RANI,26-Jun-20,10
BEGUSARAI,12130,Teghra,Phulwaria,GUPTA,16-Jun-20,13
BEGUSARAI,12131,Teghra,Madhurapur,RIYA JEEVIKA,21-Jun-20,12
BEGUSARAI,12132,Teghra,Madhurapur,SUHANI,16-Jun-20,12
BEGUSARAI,12133,Teghra,Madhurapur,SHRI VINAYAK,16-Jun-20,11
BEGUSARAI,12134,Teghra,Phulwaria,POOJA,19-Jun-20,11
BEGUSARAI,12135,Teghra,Phulwaria,PAYAL,26-Jun-20,10
BEGUSARAI,12136,Teghra,Phulwaria,UMA,15-Jun-20,12
BEGUSARAI,12137,Teghra,Shasistabad,ANNPURNA,15-Jun-20,10
BEGUSARAI,12138,Teghra,Shasistabad,MUSKAN,16-Jun-20,13
BEGUSARAI,12139,Teghra,Barauni,AASTHA,16-Jun-20,10
BEGUSARAI,12140,Teghra,Madhurapur,AAYASHA,16-Jun-20,11
BEGUSARAI,12141,Teghra,Shasistabad,TULSI,16-Jun-20,12
BEGUSARAI,12142,Teghra,Shasistabad,APRAJITA,20-Jun-20,11
BEGUSARAI,12143,Teghra,Kadir Chak,Ranju,19-Jun-20,11
BEGUSARAI,12144,Teghra,Shasistabad,ANUSHKA,16-Jun-20,14
BEGUSARAI,12145,Teghra,Shasistabad,JAGDAMBA,21-Jun-20,11
BEGUSARAI,12146,Teghra,Shasistabad,SANTOSHI,16-Jun-20,11
BEGUSARAI,12147,Teghra,Shasistabad,ANU,16-Jun-20,11
BEGUSARAI,12148,Teghra,Shasistabad,AKBER,16-Jun-20,11
BEGUSARAI,12149,Teghra,Kadir Chak,RITA,19-Jun-20,11
BEGUSARAI,12150,Teghra,Kadir Chak,MEENA,18-Jun-20,10
BEGUSARAI,12151,Teghra,Kadir Chak,Anjali,19-Jun-20,11
BEGUSARAI,12152,Teghra,Amjadpur,PRYAG,20-Jun-20,11
BEGUSARAI,12153,Teghra,Amjadpur,JUGNU,18-Jun-20,10
BEGUSARAI,12154,Teghra,Shasistabad,ARHUL,16-Jun-20,11
BEGUSARAI,12155,Teghra,Amjadpur,SAFLATA,16-Jun-20,11
BEGUSARAI,12156,Teghra,Shasistabad,SHANTI,22-Jun-20,14
BEGUSARAI,12157,Teghra,Shasistabad,KHUSHI,19-Jun-20,13
BEGUSARAI,12158,Teghra,Shasistabad,CHANDANI,16-Jun-20,13
BEGUSARAI,12159,Teghra,Shasistabad,KOMAL,19-Jun-20,11
BEGUSARAI,12160,Teghra,Binalpur,MAA KALI,15-Jun-20,12
BEGUSARAI,12161,Teghra,Binalpur,VISHNU,15-Jun-20,14
BEGUSARAI,12162,Teghra,Goura,NARI,20-Jun-20,12
BEGUSARAI,12163,Teghra,Goura,JYOTI,20-Jun-20,15
BEGUSARAI,12164,Teghra,Goura,SITA,20-Jun-20,12
BEGUSARAI,12165,Teghra,Goura,VISHNU,19-Jun-20,12
BEGUSARAI,12166,Teghra,Nayanagar,NISHCHAY,06-Jun-20,12
BEGUSARAI,12167,Teghra,Nayanagar,NABHIYA,06-Jun-20,12
BEGUSARAI,12168,Teghra,Goura,SANJIVNI,24-Dec-17,10
BEGUSARAI,12169,Teghra,Goura,BAJRANGBALI,15-Feb-20,10
BEGUSARAI,12170,Teghra,Goura,NIDHI,16-Jan-18,12
BEGUSARAI,12171,Teghra,Goura,AASTHA,16-Dec-17,11
BEGUSARAI,12172,Teghra,Madhurapur,KUSUM,16-Jun-20,12
BEGUSARAI,12173,Teghra,Madhurapur,BADAL,16-Jun-20,10
BEGUSARAI,12174,Teghra,Madhurapur,KRITI,16-Jun-20,11
BEGUSARAI,12175,Teghra,Goura,KIRAN,13-Jun-20,10
BEGUSARAI,12176,Teghra,Shasistabad,SAPNA,19-Jun-20,12
BEGUSARAI,12177,Teghra,Shasistabad,KANHAIYA,19-Jun-20,14
BEGUSARAI,12178,Teghra,Shasistabad,JAY GURU,19-Jun-20,12
BEGUSARAI,12179,Teghra,Pipra Dodraj,CHANDA,13-Mar-18,11
BEGUSARAI,12180,Teghra,Kirtaul,DHADKAN,04-Oct-18,13
BEGUSARAI,12181,Teghra,Kadir Chak,RUPAM SHG,17-Oct-19,13
BEGUSARAI,12182,Teghra,Kadir Chak,SAMA SHG,04-Apr-18,13
BEGUSARAI,12183,Teghra,Kadir Chak,GAGAN SHG,05-Dec-18,11
BEGUSARAI,12184,Teghra,Kadir Chak,SHANTI SHG,17-Oct-19,12
BEGUSARAI,12185,Teghra,Kadir Chak,AMAN SHG,17-Oct-19,12
BEGUSARAI,12186,Teghra,Kadir Chak,SIYA SHG,06-Jun-19,13
BEGUSARAI,12187,Teghra,Bariarpur,RAKHI SHG,07-Nov-19,12
BEGUSARAI,12188,Teghra,Ratgaon,GULAB SHG,08-Jan-19,12
BEGUSARAI,12189,Teghra,Ratgaon,SALMA SHG,25-Jun-19,12
BEGUSARAI,12190,Teghra,Phulwaria,MOTI SHG,22-Nov-18,12
BEGUSARAI,12191,Teghra,Madhurapur,NARI SHAKTI,16-Oct-20,12
BEGUSARAI,12192,Teghra,Chilhai,MADHURI SHG,15-Dec-18,14
BEGUSARAI,12193,Teghra,Pakthaul,KUMKUM SHG,03-Dec-20,7
BEGUSARAI,12194,Teghra,Ratgaon,KALI,16-Dec-18,10
BEGUSARAI,12195,Teghra,Pipra Dodraj,BEAUTY SHG,25-Jun-20,11
BEGUSARAI,12196,Teghra,Parsotimpur,DROPATI,01-Nov-18,13
BEGUSARAI,12197,Teghra,Madhurapur,RAUNAK SHG,06-Oct-19,13
BEGUSARAI,12198,Teghra,Madhurapur,JUHI SHG,11-Nov-19,13
BEGUSARAI,12199,Teghra,Phulwaria,SUHANI SHG,27-Nov-19,11
BEGUSARAI,12200,Teghra,Amjadpur,Divyang Asha,03-Dec-20,7
BEGUSARAI,12201,Teghra,Barauni,JAMILA SHG,20-Aug-19,11
BEGUSARAI,12202,Teghra,Barauni,ANKUSH SHG,20-Aug-19,10
BEGUSARAI,12203,Teghra,Barauni,ISHA SHG,20-Aug-19,15
BEGUSARAI,12204,Teghra,Chilhai,SANKALP SHG,10-Dec-20,8
BEGUSARAI,12205,Teghra,Nayanagar,SARVSIDDHI,06-Jul-20,12
BEGUSARAI,12206,Teghra,Phulwaria,RASHI SHG,16-Nov-17,13
BEGUSARAI,12207,Teghra,Chilhai,GAURAV SHG,27-May-19,12
BEGUSARAI,12208,Teghra,Chilhai,KRANTI SHG,24-Jul-19,12
BEGUSARAI,12209,Teghra,Chilhai,DILKHUSH,27-May-19,12
BEGUSARAI,12210,Teghra,Chilhai,PRIYA SHG,28-May-19,14
BEGUSARAI,12211,Teghra,Alapur,Prem,16-Jun-20,12
BEGUSARAI,12212,Teghra,Alapur,Azadi,08-Jun-20,12
BEGUSARAI,12213,Teghra,Shasistabad,Nabya,29-Jun-20,11
BEGUSARAI,12214,Teghra,Phulwaria,Salauni,29-Nov-19,12
BEGUSARAI,12215,Teghra,Phulwaria,Lati,16-Jun-20,10
BEGUSARAI,12216,Teghra,Kadir Chak,Dev,19-Jun-20,12
BEGUSARAI,12217,Teghra,Dhankaul,Ma kali,08-Feb-20,12
BEGUSARAI,12218,Teghra,Nipania,Rupam,17-Dec-18,14
BEGUSARAI,12219,Teghra,Alapur,Rupam,17-Dec-18,11
BEGUSARAI,12220,Teghra,Dhankaul,Anash,07-Jan-19,13
BEGUSARAI,12221,Teghra,Alapur,Shosila,09-Sep-18,13
BEGUSARAI,12222,Teghra,Alapur,Rahim,03-Dec-18,10
BEGUSARAI,12223,Teghra,Dhankaul,Akbar,04-Dec-18,12
BEGUSARAI,12224,Teghra,Alapur,Ram,03-Dec-18,12
BEGUSARAI,12225,Teghra,Alapur,Bhagwati,04-Dec-18,10
BEGUSARAI,12226,Teghra,Alapur,Champa,03-Dec-18,11
BEGUSARAI,12227,Teghra,Dhankaul,Fulwari,19-Jun-20,12
BEGUSARAI,12228,Teghra,Alapur,Vatika,22-Jun-20,10
BEGUSARAI,12229,Teghra,Alapur,Thakur,15-Jun-20,12
BEGUSARAI,12230,Teghra,Dhankaul,Adarsh,26-Jun-20,11
BEGUSARAI,12231,Teghra,Dhankaul,Chameli,06-Dec-20,12
BEGUSARAI,12232,Teghra,Alapur,Sita,05-Feb-20,10
BEGUSARAI,12233,Teghra,Dhankaul,Sangita,02-Dec-18,10
BEGUSARAI,12234,Teghra,Kadir Chak,PREM SHG,16-Jun-20,12
BEGUSARAI,12235,Teghra,Madhurapur,Siya,16-Jun-20,12
BEGUSARAI,12236,Teghra,Madhurapur,Chaman,16-Jun-20,13
BEGUSARAI,12237,Teghra,Madhurapur,Radhe,16-Jun-20,13
BEGUSARAI,12238,Teghra,Madhurapur,Shyama,16-Jun-20,12
BEGUSARAI,12239,Teghra,Madhurapur,Shubham,16-Jun-20,15
BEGUSARAI,12240,Teghra,Madhurapur,Sajan,20-Jun-20,11
BEGUSARAI,12241,Teghra,Shasistabad,Ananya,29-Sep-20,12
BEGUSARAI,12242,Teghra,Shasistabad,Puja,04-Jan-21,12
BEGUSARAI,12243,Teghra,Shasistabad,Guru,31-Dec-20,11
BEGUSARAI,12244,Teghra,Shasistabad,Mala,27-Dec-20,13
BEGUSARAI,12245,Teghra,Shasistabad,Divya,07-Jan-21,10
BEGUSARAI,12246,Teghra,Parsotimpur,Sonali,28-Nov-20,13
BEGUSARAI,12247,Teghra,Parsotimpur,Fatma,20-Feb-21,13
BEGUSARAI,12248,Teghra,Parsotimpur,Rauli,19-Jan-21,14
BEGUSARAI,12249,Teghra,Parsotimpur,Kriti,07-Jan-21,13
BEGUSARAI,12250,Teghra,Parsotimpur,Joya,07-Dec-20,13
BEGUSARAI,12251,Teghra,Parsotimpur,Nitishree,28-Nov-20,12
BEGUSARAI,12252,Teghra,Parsotimpur,Salu,28-Nov-20,12
BEGUSARAI,12253,Teghra,Parsotimpur,Chameli,20-Feb-20,12
BEGUSARAI,12254,Teghra,Phulwaria,Veer,03-Dec-20,6
BEGUSARAI,12255,Teghra,Phulwaria,Mor,03-Dec-20,7
BEGUSARAI,12256,Teghra,Chilhai,Maharani,12-Dec-18,14
BEGUSARAI,12257,Teghra,Kadir Chak,SAPNA SHG,04-Jun-20,13
BEGUSARAI,12258,Teghra,Kadir Chak,Annu SHG,22-Jun-20,12
BEGUSARAI,12259,Teghra,Kadir Chak,Sonam SHG,04-Sep-20,12
BEGUSARAI,12260,Teghra,Kadir Chak,Soni SHG,17-Jun-20,11
BEGUSARAI,12261,Teghra,Nipania,Puja,16-Apr-18,13
BEGUSARAI,12262,Teghra,Nipania,Sejal,01-Jul-21,12
BEGUSARAI,12263,Teghra,Nipania,Pari,01-Jun-21,10
BEGUSARAI,12264,Teghra,Pakthaul,Chikki SHG,22-Feb-19,12
BEGUSARAI,12265,Teghra,Kirtaul,Uma,14-Jun-20,15
BEGUSARAI,12266,Teghra,Pakthaul,Madhur,07-Apr-19,12
BEGUSARAI,12267,Teghra,Pakthaul,Shrmila,16-Mar-19,14
BEGUSARAI,12268,Teghra,Kirtaul,Dipa,16-Jun-20,13
BEGUSARAI,12269,Teghra,Kirtaul,Shakti,14-Jun-20,15
BEGUSARAI,12270,Teghra,Kadir Chak,Suhani SHG,10-Feb-21,11
BEGUSARAI,12271,Teghra,Kadir Chak,Anju SHG,23-Jun-20,12
BEGUSARAI,12272,Teghra,Kadir Chak,Kavi SHG,25-Jun-20,11
BEGUSARAI,12273,Teghra,Amjadpur,Narayani SHG,20-Jun-20,15
BEGUSARAI,12274,Teghra,Amjadpur,saheli SHG,02-Jul-20,12
BEGUSARAI,12275,Teghra,Amjadpur,Akash SHG,27-Sep-18,13
BEGUSARAI,12276,Teghra,Amjadpur,Kamal SHG,16-Sep-18,12
BEGUSARAI,12277,Teghra,Shasistabad,Suman SHG,06-Oct-18,10
BEGUSARAI,12278,Teghra,Phulwaria,Rahmat SHG,02-Jan-20,14
BEGUSARAI,12279,Teghra,Madhurapur,Jayguru SHG,13-Feb-21,12
BEGUSARAI,12280,Teghra,Bariarpur,Manav SHG,16-Jun-20,12
BEGUSARAI,12281,Teghra,Kirtaul,Satti SHG,14-Jun-20,11
BEGUSARAI,12282,Teghra,Bariarpur,kanchan SHG,11-Sep-20,14
BEGUSARAI,12283,Teghra,Amjadpur,Sita SHG,07-Aug-20,13
BEGUSARAI,12284,Teghra,Amjadpur,Shri Ganesh,16-Jun-20,14
BEGUSARAI,12285,Teghra,Amjadpur,Mahakali SHG,08-Jan-19,11
BEGUSARAI,12286,Teghra,Kadir Chak,Roshani SHG,02-Mar-21,10
BEGUSARAI,12287,Teghra,Madhurapur,Taniya,20-Jun-20,12
BEGUSARAI,12288,Teghra,Madhurapur,Shubh,22-Jun-20,11
BEGUSARAI,12289,Teghra,Kadir Chak,Manju SHG,23-Jun-20,11
BEGUSARAI,12290,Teghra,Kadir Chak,Payal SHG,19-Jun-20,10
BEGUSARAI,12291,Teghra,Kadir Chak,Shikha SHG,12-Jan-19,12
BEGUSARAI,12292,Teghra,Kadir Chak,Ranju SHG,23-Jun-20,11
BEGUSARAI,12293,Teghra,Kadir Chak,Kanak SHG,24-Jun-20,14
BEGUSARAI,12294,Teghra,Shasistabad,Siddhi SHG,28-Dec-20,13
BEGUSARAI,12295,Teghra,Shasistabad,Pari SHG,15-Jun-20,13
BEGUSARAI,12296,Teghra,Shasistabad,Nirmala SHG,01-Nov-21,11
BEGUSARAI,12297,Teghra,Shasistabad,Sagar SHG,07-Nov-21,12
BEGUSARAI,12298,Teghra,Shasistabad,Bharti SHG,01-Nov-21,11
BEGUSARAI,12299,Teghra,Shasistabad,Riddhi SHG,02-Oct-21,13
BEGUSARAI,12300,Teghra,Shasistabad,Sandhiya SHG,07-Nov-21,12
BEGUSARAI,12301,Teghra,Shasistabad,Radhika SHG,07-Nov-21,10
BEGUSARAI,12302,Teghra,Shasistabad,Janvi SHG,02-Nov-21,11
BEGUSARAI,12303,Teghra,Phulwaria,Naina SHG Ph3,22-Jun-20,10
BEGUSARAI,12304,Teghra,Phulwaria,Satyam SHG,27-Jun-18,9
BEGUSARAI,12305,Teghra,Shasistabad,Ansh SHG PH3,22-Dec-20,13
BEGUSARAI,12306,Teghra,Shasistabad,Mausam SHG,03-Nov-21,13
BEGUSARAI,12307,Teghra,Phulwaria,Jagirti SHG,19-May-18,12
BEGUSARAI,12308,Teghra,Nipania,Mamta SHG,16-Jun-20,12
BEGUSARAI,12309,Teghra,Nipania,Rohan SHG,17-Mar-20,11
BEGUSARAI,12310,Teghra,Phulwaria,Disha SHG,01-Feb-21,12
BEGUSARAI,12311,Teghra,Binalpur,Sharda SHG,06-Dec-20,12
BEGUSARAI,12312,Teghra,Binalpur,Aditya SHG,16-Sep-22,10
BEGUSARAI,12313,Teghra,Shasistabad,Pari SHG,25-Mar-22,15
BEGUSARAI,12314,Teghra,Shasistabad,Radha SHG,01-Nov-21,12
BEGUSARAI,12315,Teghra,Nonpur,Kamni SHG,01-May-23,14
BEGUSARAI,12316,Teghra,Shasistabad,Maa Kali SHG,25-May-23,13
BEGUSARAI,12317,Teghra,Barauni,Sanskar SHG,16-Jul-20,12
BEGUSARAI,12318,Teghra,Kadir Chak,Kangan SHG,03-Dec-21,12
BEGUSARAI,12319,Teghra,Shasistabad,ANMOL,02-Jan-23,10
BEGUSARAI,12320,Teghra,Shasistabad,MAUSHAM,25-Feb-22,10
BEGUSARAI,12321,Teghra,Binalpur,Sakshi,27-Dec-22,10
BEGUSARAI,12322,Teghra,Binalpur,Jagdamba,06-Jun-23,10
BEGUSARAI,12323,Teghra,Parsotimpur,Kriti 02,07-Jan-21,10
BEGUSARAI,12324,Teghra,Parsotimpur,Aakancha,19-May-23,13
BEGUSARAI,12325,Teghra,Parsotimpur,Lakshya Shg,19-May-23,14
BEGUSARAI,12326,Teghra,Parsotimpur,Tejaswini,19-May-23,12
BEGUSARAI,12327,Teghra,Phulwaria,Kumkum,04-Apr-23,10
BEGUSARAI,12328,Teghra,Phulwaria,Khushi-,27-Nov-21,12
BEGUSARAI,12329,Teghra,Phulwaria,Gulshan,01-Sep-21,10
BEGUSARAI,12330,Teghra,Phulwaria,Sangam,04-Apr-23,11
BEGUSARAI,12331,Teghra,Phulwaria,Aman,12-Oct-21,10
BEGUSARAI,12332,Teghra,Phulwaria,Shambhavi,03-Mar-22,10
BEGUSARAI,12333,Teghra,Phulwaria,Shahil,06-Mar-19,12
BEGUSARAI,12334,Teghra,Phulwaria,Warish,13-Sep-20,11
BEGUSARAI,12335,Teghra,Bariarpur,Aastha,02-Nov-21,12
BEGUSARAI,12336,Teghra,Bariarpur,Mati,04-Jul-22,11
BEGUSARAI,12337,Teghra,Bariarpur,Heena,18-May-23,13
BEGUSARAI,12338,Teghra,Bariarpur,Khushboo,13-May-23,10
BEGUSARAI,12339,Teghra,Phulwaria,Sharika,16-Dec-17,12
BEGUSARAI,12340,Teghra,Bariarpur,Shanti,31-Jan-22,11
BEGUSARAI,12341,Teghra,Bariarpur,Om Jeevika,16-Jun-20,13
BEGUSARAI,12342,Teghra,Bariarpur,Salma Jeevika,21-May-23,12
BEGUSARAI,12343,Teghra,Shasistabad,Laddu,19-Mar-23,11
BEGUSARAI,12344,Teghra,Goura,Champa,01-Nov-22,12
BEGUSARAI,12345,Teghra,Goura,Aakrati,05-Feb-22,11
BEGUSARAI,12346,Teghra,Goura,Pragati,01-Jan-22,12
BEGUSARAI,12347,Teghra,Goura,Mahavir,19-Apr-21,12
BEGUSARAI,12348,Teghra,Goura,Pallavi,01-Jan-22,12
BEGUSARAI,12349,Teghra,Goura,Puja,05-Feb-22,12
BEGUSARAI,12350,Teghra,Goura,Kamna,05-Feb-22,11
BEGUSARAI,12351,Teghra,Goura,Bandana,10-Nov-22,10
BEGUSARAI,12352,Teghra,Goura,Mansi,05-Feb-22,11
BEGUSARAI,12353,Teghra,Shasistabad,Rohini (Kajal,03-May-23,11
BEGUSARAI,12354,Teghra,Shasistabad,Kalpana (Kajal,18-Apr-23,10
BEGUSARAI,12355,Barauni,Pipra Dewas,Gulab,21-Aug-14,10
BEGUSARAI,12356,Barauni,Hajipur,Saraswati,12-Aug-14,12
BEGUSARAI,12357,Barauni,Ganga,Sant Ravi Das,16-Aug-14,11
BEGUSARAI,12358,Barauni,Ganga,Maa Santoshi,29-Aug-14,11
BEGUSARAI,12359,Barauni,Ganga,Vishnu,25-Jul-14,11
BEGUSARAI,12360,Barauni,Ganga,Maa Durga,25-Jul-14,11
BEGUSARAI,12361,Barauni,Ganga,Vaishnavi,25-Jul-14,12
BEGUSARAI,12362,Barauni,Bakhatpur,Roushni,05-Sep-14,13
BEGUSARAI,12363,Barauni,Bakhatpur,Ikksha,02-Jan-18,11
BEGUSARAI,12364,Barauni,RampurBahu,Maa Ganga,16-Aug-14,10
BEGUSARAI,12365,Barauni,Bakhatpur,Kangan,17-Sep-14,11
BEGUSARAI,12366,Barauni,Bakhatpur,Varsha,03-Aug-15,10
BEGUSARAI,12367,Barauni,Ganga,Namah Shiway,31-Aug-14,11
BEGUSARAI,12368,Barauni,RampurBahu,Maa Sita,14-Aug-14,10
BEGUSARAI,12369,Barauni,RampurBahu,Maa Bhagwati,05-Sep-14,13
BEGUSARAI,12370,Barauni,Bathauli,Kosi,10-Aug-14,12
BEGUSARAI,12371,Barauni,Amarpur,Deep,06-Aug-14,11
BEGUSARAI,12372,Barauni,Amarpur,Rohini,25-Aug-14,11
BEGUSARAI,12373,Barauni,Amarpur,Maa Ambe,02-Sep-14,13
BEGUSARAI,12374,Barauni,Amarpur,Chitra,02-Sep-14,11
BEGUSARAI,12375,Barauni,Amarpur,Satyam,27-Aug-14,13
BEGUSARAI,12376,Barauni,Bathauli,Radha,12-Sep-14,10
BEGUSARAI,12377,Barauni,Amarpur,Santoshi1,12-Dec-18,10
BEGUSARAI,12378,Barauni,Amarpur,Jagdamba,25-Aug-14,10
BEGUSARAI,12379,Barauni,Amarpur,Laxmibai,11-Aug-14,14
BEGUSARAI,12380,Barauni,Bathauli,Bhagwan,08-Aug-14,10
BEGUSARAI,12381,Barauni,Amarpur,Astha,21-Jul-14,12
BEGUSARAI,12382,Barauni,Amarpur,Ganga,25-Jul-14,11
BEGUSARAI,12383,Barauni,Amarpur,Radhika,22-Jul-14,12
BEGUSARAI,12384,Barauni,Amarpur,Esu Masih,31-Mar-18,13
BEGUSARAI,12385,Barauni,Amarpur,Kali,21-Jul-14,13
BEGUSARAI,12386,Barauni,Singdaha,Sarojani,16-Sep-14,10
BEGUSARAI,12387,Barauni,Singdaha,Muskan,02-Sep-14,10
BEGUSARAI,12388,Barauni,RampurBahu,Maa Kali,15-Aug-14,13
BEGUSARAI,12389,Barauni,Babhanganw,GagaSagar,17-Sep-20,10
BEGUSARAI,12390,Barauni,Asurari,Govind,21-Aug-17,15
BEGUSARAI,12391,Barauni,RampurBahu,Pawan,25-Aug-14,12
BEGUSARAI,12392,Barauni,Asurari,Indiya,14-Jun-18,15
BEGUSARAI,12393,Barauni,RampurBahu,Badal,27-Sep-14,12
BEGUSARAI,12394,Barauni,RampurBahu,JayMangala,07-Sep-14,12
BEGUSARAI,12395,Barauni,RampurBahu,Durga Mata,19-Sep-14,11
BEGUSARAI,12396,Barauni,Singdaha,Jumma,11-Aug-14,10
BEGUSARAI,12397,Barauni,Singdaha,Santoshi,02-Sep-14,11
BEGUSARAI,12398,Barauni,Bathauli,Ganga,05-Aug-14,11
BEGUSARAI,12399,Barauni,Singdaha,Badal,01-Sep-14,12
BEGUSARAI,12400,Barauni,Bathauli,Gaytri,26-Aug-14,11
BEGUSARAI,12401,Barauni,Bathauli,Rimjhim,02-Sep-14,10
BEGUSARAI,12402,Barauni,Bathauli,Subhadra,03-Sep-14,10
BEGUSARAI,12403,Barauni,Singdaha,Guru,01-Sep-14,11
BEGUSARAI,12404,Barauni,Bathauli,Bharat,28-Aug-14,12
BEGUSARAI,12405,Barauni,Bathauli,Ram,03-Sep-14,10
BEGUSARAI,12406,Barauni,Bathauli,Khushi,11-Sep-14,11
BEGUSARAI,12407,Barauni,Bathauli,Anand,01-Sep-14,10
BEGUSARAI,12408,Barauni,Hajipur,Maharani,05-Aug-14,10
BEGUSARAI,12409,Barauni,Bathauli,Sarita,14-Sep-14,12
BEGUSARAI,12410,Barauni,Bathauli,Sita,04-Aug-14,11
BEGUSARAI,12411,Barauni,Bathauli,Kamla,09-Aug-14,10
BEGUSARAI,12412,Barauni,Sahuri,Krishna,23-May-14,11
BEGUSARAI,12413,Barauni,Semaria B,Bhola,09-Aug-14,10
BEGUSARAI,12414,Barauni,Sahuri,Laxmi,14-Mar-14,11
BEGUSARAI,12415,Barauni,Amarpur,Sarswati02082,02-Aug-14,11
BEGUSARAI,12416,Barauni,Amarpur,Durga,02-Aug-14,10
BEGUSARAI,12417,Barauni,Sahuri,Indira,19-Mar-14,13
BEGUSARAI,12418,Barauni,Amarpur,Mahadev0108,25-Jul-14,10
BEGUSARAI,12419,Barauni,Nurpur (CT,Durga,26-Jun-17,12
BEGUSARAI,12420,Barauni,Amarpur,Santoshi,17-Jul-14,12
BEGUSARAI,12421,Barauni,Amarpur,Puja07082014,07-Aug-14,11
BEGUSARAI,12422,Barauni,Amarpur,Radha,14-Aug-14,13
BEGUSARAI,12423,Barauni,Ninga,Disha,22-Jun-19,11
BEGUSARAI,12424,Barauni,Amarpur,Roshni,05-Aug-14,13
BEGUSARAI,12425,Barauni,Amarpur,Maa Ganga,20-Aug-14,11
BEGUSARAI,12426,Barauni,Amarpur,Arti1,08-Aug-14,11
BEGUSARAI,12427,Barauni,Amarpur,Krishna,20-Aug-14,12
BEGUSARAI,12428,Barauni,Amarpur,Guru,21-Aug-14,12
BEGUSARAI,12429,Barauni,Amarpur,Jaymata,26-Aug-14,12
BEGUSARAI,12430,Barauni,Amarpur,Anjani,17-Aug-14,15
BEGUSARAI,12431,Barauni,Amarpur,Chandani,21-Aug-14,11
BEGUSARAI,12432,Barauni,Amarpur,Yasodha,26-Aug-14,10
BEGUSARAI,12433,Barauni,Amarpur,Sri Ganesh,22-Jul-14,12
BEGUSARAI,12434,Barauni,Amarpur,Laxmi,17-Jul-14,11
BEGUSARAI,12435,Barauni,Nurpur (CT,Mahal,27-Dec-17,10
BEGUSARAI,12436,Barauni,Sahuri,Kali,13-May-14,12
BEGUSARAI,12437,Barauni,Mobarakpur,Aham-Lila,13-Sep-14,10
BEGUSARAI,12438,Barauni,Bathauli,Rajlaxmi,17-May-14,14
BEGUSARAI,12439,Barauni,Sahuri,Gulab,08-Jul-14,10
BEGUSARAI,12440,Barauni,Mobarakpur,Rahim,17-Sep-14,11
BEGUSARAI,12441,Barauni,Sahuri,Mahadev,19-Mar-14,12
BEGUSARAI,12442,Barauni,Mobarakpur,Hasan,10-Sep-14,11
BEGUSARAI,12443,Barauni,Sahuri,Anarkali,13-Sep-16,13
BEGUSARAI,12444,Barauni,Mahna,Jayanti,17-Sep-14,12
BEGUSARAI,12445,Barauni,Sahuri,Ganga,21-Mar-14,12
BEGUSARAI,12446,Barauni,Bathauli,Kamal,11-Sep-14,12
BEGUSARAI,12447,Barauni,Mobarakpur,Subhan-Allah,01-Aug-14,14
BEGUSARAI,12448,Barauni,Bathauli,Vaishno Mata,11-Sep-14,11
BEGUSARAI,12449,Barauni,Bathauli,Kanhaiya,26-Aug-14,10
BEGUSARAI,12450,Barauni,Bathauli,Laxmi,26-Jul-14,11
BEGUSARAI,12451,Barauni,Sabaura,Chameli,06-Aug-14,12
BEGUSARAI,12452,Barauni,Singdaha,OM1,31-Jul-14,10
BEGUSARAI,12453,Barauni,Bathauli,Alvida,14-Aug-14,13
BEGUSARAI,12454,Barauni,Pipra Dewas,Milan,21-Jul-14,13
BEGUSARAI,12455,Barauni,Bathauli,Chand,14-Aug-14,10
BEGUSARAI,12456,Barauni,Pipra Dewas,Mahadev,23-Jul-14,10
BEGUSARAI,12457,Barauni,Pipra Dewas,Shiv,23-Jul-14,15
BEGUSARAI,12458,Barauni,Pipra Dewas,Tulsi,23-Aug-14,11
BEGUSARAI,12459,Barauni,Bathauli,Hina,14-Aug-14,11
BEGUSARAI,12460,Barauni,Pipra Dewas,Dev,23-Jul-14,12
BEGUSARAI,12461,Barauni,Bathauli,Puja,31-Jul-14,10
BEGUSARAI,12462,Barauni,Bathauli,Allah,10-Aug-14,10
BEGUSARAI,12463,Barauni,Bathauli,Jamuna,09-Aug-14,12
BEGUSARAI,12464,Barauni,Bathauli,Dipika,06-Sep-14,12
BEGUSARAI,12465,Barauni,Bathauli,Hans,04-Sep-14,13
BEGUSARAI,12466,Barauni,Mahna,Khushi,16-Oct-17,12
BEGUSARAI,12467,Barauni,Semaria B,Kosi,17-Aug-14,12
BEGUSARAI,12468,Barauni,Semaria B,Vikas,06-Sep-14,11
BEGUSARAI,12469,Barauni,Semaria B,Ganga 1,06-Aug-14,12
BEGUSARAI,12470,Barauni,Semaria B,Saraswati,25-Jul-14,11
BEGUSARAI,12471,Barauni,Semaria B,Ambey,26-Aug-14,12
BEGUSARAI,12472,Barauni,Semaria B,Raushan,31-Jul-14,10
BEGUSARAI,12473,Barauni,Semaria B,Satyama,19-Aug-14,11
BEGUSARAI,12474,Barauni,Semaria B,Sangam,02-Feb-16,11
BEGUSARAI,12475,Barauni,Semaria B,Jamuna,06-Aug-14,10
BEGUSARAI,12476,Barauni,Semaria B,Santoshi,26-Jul-14,12
BEGUSARAI,12477,Barauni,Semaria B,Tulsi,12-Aug-14,12
BEGUSARAI,12478,Barauni,Semaria B,Lakshmi,25-Jul-14,13
