Searched Term,Searched Location,Name,Title,Location,Profile URL,Company Name,Company Website
creative director,New York,D. Schneider,Creative Director,"New York, United States",https://www.adforum.com/talent/24761-d-schneider,BBDO New York,
creative director,New York,Eric Goldstein,"SVP, creative director","New York, United States",https://www.adforum.com/talent/44773-eric-goldstein,BBDO New York,
creative director,New York,Alexandre Kazuo,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/82210439-alexandre-kazuo,,
creative director,New York,Marcio Doti,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/82210270-marcio-doti,MullenLowe U.S.,http://us.mullenlowe.com/
creative director,New York,Tony Angotti,Creative Director,"New York, United States",https://www.adforum.com/talent/20506-tony-angotti,"Angotti, Thomas, Hedge, Inc.",
creative director,New York,Renan Molin,Group Creative Director,"New York, United States",https://www.adforum.com/talent/82210092-renan-molin,Grey New York,
creative director,New York,Cara Johnson,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/81855362-cara-johnson,GUT,
creative director,New York,Nelson Martinez,Creative Director,"New York, United States",https://www.adforum.com/talent/20493-nelson-martinez,Y&R New York,
creative director,New York,Ricardo Pocci,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/82210667-ricardo-pocci,F/Nazca Saatchi & Saatchi Publicidade Ltda.,
creative director,New York,Jon Terzis,Creative Director,"New York, United States",https://www.adforum.com/talent/20436-jon-terzis,"Bates North America, New York",
creative director,New York,Al Merrin,Creative Director,"New York, United States",https://www.adforum.com/talent/21078-al-merrin,BBDO New York,
creative director,New York,Kim Nguyen,Creative Director,"New York, United States",https://www.adforum.com/talent/46443-kim-nguyen,The Martin Agency,
creative director,New York,Peter Rabot,Creative Director,"New York, United States",https://www.adforum.com/talent/43507-peter-rabot,Munn Rabot,
creative director,New York,Sean Mosher-Smith,Creative Director,"New York, United States",https://www.adforum.com/talent/82207673-sean-mosher-smith,,
creative director,New York,Jeremy Feldman,Creative Director,"New York, United States",https://www.adforum.com/talent/81875161-jeremy-feldman,,
creative director,New York,Miguel Suarez,General Creative Director,"New York, United States",https://www.adforum.com/talent/81853563-miguel-suarez,Archer Troy,
creative director,New York,Josh Horne,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/81850393-josh-horne,Publicis New York,
creative director,New York,Peter Cohen,Creative Director,"New York, United States",https://www.adforum.com/talent/21960-peter-cohen,Publicis USA,
creative director,New York,Maggie Powers,Creative Director,"New York, United States",https://www.adforum.com/talent/50696-maggie-powers,gyro :,
creative director,New York,Daniel Treichel,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/64928-daniel-treichel,Saatchi & Saatchi,
creative director,New York,Jeff Wine,Creative Director,"New York, United States",https://www.adforum.com/talent/21871-jeff-wine,Grey New York,
creative director,New York,Barry Hoffman,Creative Director,"New York, United States",https://www.adforum.com/talent/21864-barry-hoffman,Y&R New York,
creative director,New York,Ryan Howard,Creative Director,"New York, United States",https://www.adforum.com/talent/81800372-ryan-howard,Madwell,
creative director,New York,Mandy Hoveyda,Creative Director,"New York, United States",https://www.adforum.com/talent/21814-mandy-hoveyda,BBDO New York,
creative director,New York,Rich Wallace,Creative Director,"New York, United States",https://www.adforum.com/talent/21807-rich-wallace,Ogilvy Worldwide,http://www.ogilvy.com
creative director,New York,John Downing,Creative Director,"New York, United States",https://www.adforum.com/talent/81800151-john-downing,Anomaly,
creative director,New York,Brandon Hampton,Creative Director,"New York, United States",https://www.adforum.com/talent/81806128-brandon-hampton,Moxie,
creative director,New York,Jeffrey Dates,Creative Director,"New York, United States",https://www.adforum.com/talent/81807164-jeffrey-dates,VML,
creative director,New York,Manuel Urbanke,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/81849202-manuel-urbanke,antoni GmbH,
creative director,New York,George Decker,Group Creative Director,"New York, United States",https://www.adforum.com/talent/64269-george-decker,Deutsch NY,
creative director,New York,Orion Tait,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/63817-orion-tait,Wieden + Kennedy,
creative director,New York,Brad Mancuso,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/63728-brad-mancuso,Taylor,
creative director,New York,Thomas Avitabile,Chief Creative Director,"New York, United States",https://www.adforum.com/talent/70184-thomas-avitabile,,
creative director,New York,Greg DiNoto,Creative Director,"New York, United States",https://www.adforum.com/talent/21775-greg-dinoto,Deutsch NY,
creative director,New York,Robert Wyatt,Creative Director,"New York, United States",https://www.adforum.com/talent/23733-robert-wyatt,Y&R New York,
creative director,New York,Greg Davis,Creative Director,"New York, United States",https://www.adforum.com/talent/7594-greg-davis,,
creative director,New York,Jim Price,Creative Director,"New York, United States",https://www.adforum.com/talent/25816-jim-price,Oink Ink,
creative director,New York,Richard Kolopeaua,Creative Director,"New York, United States",https://www.adforum.com/talent/81804300-richard-kolopeaua,Deutsch NY,
creative director,New York,Katie Degentesh,Creative Director,"New York, United States",https://www.adforum.com/talent/81808958-katie-degentesh,Tribal Worldwide,
creative director,New York,Dan Morales,Creative Director,"New York, United States",https://www.adforum.com/talent/13207-dan-morales,J. Walter Thompson New York,
creative director,New York,Christopher Franzese,Creative Director,"New York, United States",https://www.adforum.com/talent/81805694-christopher-franzese,J. Walter Thompson New York,http://www.jwt.com/newyork
creative director,New York,Anil Bathwal,Creative Director,"New York, United States",https://www.adforum.com/talent/19421-anil-bathwal,Ogilvy Worldwide,http://www.ogilvy.com
creative director,New York,Karin Henderson,"Principal, Executive Creative Director","New York, United States",https://www.adforum.com/talent/6694099-karin-henderson,,
creative director,New York,Ariel Abramovici,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/6692959-ariel-abramovici,GUT,
creative director,New York,Paul Newman,Creative Director / Principal,"New York, United States",https://www.adforum.com/talent/72832-paul-newman,,
creative director,New York,Guillermo Aracena,Creative Director,"New York, United States",https://www.adforum.com/talent/82210411-guillermo-aracena,VML,
creative director,New York,Kasia Canning,Creative Director,"New York, United States",https://www.adforum.com/talent/82209793-kasia-canning,BBH USA,
creative director,New York,Chris Quillen,Creative Director,"New York, United States",https://www.adforum.com/talent/18149-chris-quillen,McCann Worldgroup,
creative director,New York,Rob Rooney,Creative Director,"New York, United States",https://www.adforum.com/talent/17920-rob-rooney,ROKKAN,
creative director,New York,Yo Umeda,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/66532-yo-umeda,m:united/McCann,
creative director,New York,James Clunie,Group Creative Director,"New York, United States",https://www.adforum.com/talent/66828-james-clunie,Arnold,http://arn.com/
creative director,New York,chuck pagano,Group Creative Director,"New York, United States",https://www.adforum.com/talent/65116-chuck-pagano,Weber Shandwick Worldwide,
creative director,New York,Stephen  Nathans,Creative Director,"New York, United States",https://www.adforum.com/talent/81826386-stephen-nathans,Grey New York,
creative director,New York,Brent Nichols,Creative Director,"New York, United States",https://www.adforum.com/talent/81819665-brent-nichols,McCann Worldgroup,
creative director,New York,Tom Rost,Creative Director,"New York, United States",https://www.adforum.com/talent/21433-tom-rost,FCB New York,
creative director,New York,Rob Carducci,Creative Director,"New York, United States",https://www.adforum.com/talent/17007-rob-carducci,Grey New York,
creative director,New York,Matt Ferrin,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/65426-matt-ferrin,SS+K,
creative director,New York,Sharon Cohen,Creative Director,"New York, United States",https://www.adforum.com/talent/15645-sharon-cohen,,
creative director,New York,Dan Zank,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/68982-dan-zank,TBWA\Chiat\Day New York,http://www.tbwachiatdayny.com/
creative director,New York,Brian Cain,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/68189-brian-cain,Publicis Sapient,
creative director,New York,Alex Esguerra,Creative Director,"New York, United States",https://www.adforum.com/talent/81824657-alex-esguerra,Anomaly Content & Entertainment,
creative director,New York,Taylor Marsh,Creative Director,"New York, United States",https://www.adforum.com/talent/81822776-taylor-marsh,BBDO New York,
creative director,New York,Mark Bielik,Creative Director,"New York, United States",https://www.adforum.com/talent/81821696-mark-bielik,Barton F. Graf,
creative director,New York,Mat Jerrett,Creative Director,"New York, United States",https://www.adforum.com/talent/81834978-mat-jerrett,Arnold,http://arn.com/
creative director,New York,Ray Mendez,Creative Director,"New York, United States",https://www.adforum.com/talent/14779-ray-mendez,The Concept Farm,
creative director,New York,Kendall Johnson,Creative Director,"New York, United States",https://www.adforum.com/talent/15258-kendall-johnson,The Richards Group,
creative director,New York,Ray Behar,Creative Director,"New York, United States",https://www.adforum.com/talent/20803-ray-behar,FCB New York,
creative director,New York,Carlos Figueiredo,Creative Director,"New York, United States",https://www.adforum.com/talent/20517-carlos-figueiredo,Publicis New York,
creative director,New York,David Bradley,"Creative Director, Art Direction","New York, United States",https://www.adforum.com/talent/13141-david-bradley,Ogilvy Worldwide,http://www.ogilvy.com
creative director,New York,Mark Czupryna,Creative Director,"New York, United States",https://www.adforum.com/talent/81834365-mark-czupryna,Digitas,
creative director,New York,Doug Lemon,Creative Director,"New York, United States",https://www.adforum.com/talent/81834327-doug-lemon,360i,
creative director,New York,Tim Flood,Creative Director,"New York, United States",https://www.adforum.com/talent/81833747-tim-flood,Arnold,http://arn.com/
